Date,Adj Close,Close,High,Low,Open,Volume
2010-03-12,14.326940536499023,14.434395790100098,14.652079582214355,14.424931526184082,14.648592948913574,110548817
2010-03-15,13.922503471374512,14.02692413330078,14.183088302612305,13.84809398651123,14.114096641540527,186853758
2010-03-16,13.97243881225586,14.077235221862791,14.157434463500977,13.966650009155272,13.993300437927246,137774484
2010-03-17,13.98133945465088,14.086200714111328,14.232901573181152,14.053573608398438,14.15444564819336,133362007
2010-03-18,14.002104759216309,14.107123374938965,14.157933235168455,14.021444320678713,14.065279960632324,71354455
2010-03-19,13.843889236450195,13.947720527648926,14.146973609924316,13.879974365234377,13.947720527648926,192486794
2010-03-22,13.782085418701172,13.885454177856444,14.118330955505373,13.805254936218262,13.850833892822266,160792439
2010-03-23,13.571954727172852,13.673747062683104,13.905628204345703,13.499401092529297,13.87399673461914,220876809
2010-03-24,13.777883529663086,13.881219863891602,13.943984985351562,13.442115783691406,13.58682346343994,263592319
2010-03-25,13.91508674621582,14.019452095031738,14.246600151062012,13.914345741271973,13.923312187194824,157825359
2010-03-26,13.910388946533203,14.014719009399414,14.131780624389648,13.948219299316406,14.078978538513184,108252241
2010-03-29,13.904457092285156,14.008742332458496,14.065279960632324,13.96191692352295,14.02243995666504,124645457
2010-03-30,14.00976848602295,14.11484432220459,14.137758255004885,13.954693794250488,14.018205642700195,79412546
2010-03-31,14.019905090332031,14.125056266784668,14.190311431884766,14.017707824707031,14.073498725891112,121686407
2010-04-01,14.06143569946289,14.166898727416992,14.28271484375,14.085951805114746,14.2304105758667,84423257
2010-04-05,14.116069793701172,14.221942901611328,14.318330764770508,14.171879768371582,14.219202995300291,76345092
2010-04-06,14.047096252441406,14.152453422546388,14.218954086303713,14.082216262817385,14.183337211608888,82712870
2010-04-07,13.931401252746582,14.035889625549316,14.165654182434082,13.994047164916992,14.129538536071776,103626969
2010-04-08,14.029050827026367,14.134270668029783,14.1930513381958,13.948966026306152,14.030410766601562,78191988
2010-04-09,13.997654914855955,14.10264015197754,14.166152000427246,14.04734706878662,14.134270668029783,82572346
2010-04-12,14.158591270446776,14.264781951904297,14.296414375305176,14.10264015197754,14.130784034729004,94448695
2010-04-13,14.505677223205566,14.614471435546877,14.66702365875244,14.224930763244627,14.259800910949709,157078570
2010-04-14,14.560805320739746,14.670013427734377,14.75320053100586,14.54572868347168,14.69641399383545,136618166
2010-04-15,14.716547966003418,14.82692527770996,14.890188217163086,14.652329444885254,14.748967170715332,271485795
2010-04-16,13.600383758544922,13.70238971710205,14.167147636413574,13.689438819885254,14.02243995666504,491254466
2010-04-19,13.599150657653809,13.70114517211914,13.7980318069458,13.574121475219728,13.667521476745604,156343827
2010-04-20,13.721272468566896,13.82418441772461,13.939251899719238,13.725054740905762,13.802515029907228,119542401
2010-04-21,13.70297908782959,13.805752754211426,13.953947067260742,13.75245189666748,13.859551429748535,96018557
2010-04-22,13.52399730682373,13.625429153442385,13.760920524597168,13.533024787902832,13.748467445373535,131719875
2010-04-23,13.472823143005373,13.573871612548828,13.681717872619627,13.506126403808594,13.63016128540039,83889263
2010-04-26,13.14279556274414,13.241368293762209,13.573871612548828,13.180845260620115,13.573373794555664,175407013
2010-04-27,13.07901382446289,13.177108764648438,13.407994270324709,13.131529808044434,13.174368858337402,154364435
2010-04-28,13.082228660583496,13.180347442626951,13.320819854736328,12.9771089553833,13.252824783325195,136754676
2010-04-29,13.151693344116213,13.250333786010742,13.362414360046388,13.117582321166992,13.284457206726074,122814620
2010-04-30,12.99595069885254,13.093422889709473,13.391803741455078,13.086947441101074,13.228666305541992,97781139
2010-05-03,13.117082595825195,13.21546459197998,13.273248672485352,13.077980995178224,13.113348007202148,74590540
2010-05-04,12.518089294433594,12.611976623535156,13.119325637817385,12.558178901672363,13.113845825195312,243963019
2010-05-05,12.601896286010742,12.6964111328125,12.844854354858398,12.465027809143066,12.47772979736328,183975008
2010-05-06,12.32773494720459,12.420195579528809,12.88968563079834,11.457056045532228,12.671255111694336,200753664
2010-05-07,12.191028594970703,12.282462120056152,12.585824966430664,11.988314628601074,12.452574729919434,204322993
2010-05-10,12.895829200744627,12.99255084991455,13.021692276000977,12.767146110534668,12.801267623901367,165738910
2010-05-11,12.584343910217283,12.67872714996338,12.948466300964355,12.658055305480955,12.843608856201172,133402157
2010-05-12,12.493864059448242,12.587569236755373,12.75319766998291,12.503134727478027,12.75319766998291,154649500
2010-05-13,12.629582405090332,12.724306106567385,13.00126838684082,12.711604118347168,12.86428165435791,133530637
2010-05-14,12.546764373779297,12.640869140625,12.727046012878418,12.359922409057615,12.696660041809082,165257111
2010-05-17,12.557641983032228,12.651827812194824,12.661540985107422,12.412225723266602,12.622188568115234,112170874
2010-05-18,12.320319175720217,12.412723541259766,12.726548194885254,12.380345344543455,12.702387809753418,113443627
2010-05-19,12.222919464111328,12.314592361450195,12.439373970031738,12.147966384887695,12.3601713180542,138344613
2010-05-20,11.742831230163574,11.830904960632324,12.094167709350586,11.80076789855957,12.081465721130373,197268650
2010-05-21,11.669657707214355,11.75718116760254,12.07972240447998,11.566644668579102,11.682709693908691,389084940
2010-05-24,11.795982360839844,11.884453773498535,12.19902515411377,11.87548828125,11.973370552062988,174475535
2010-05-25,11.793757438659668,11.88221263885498,11.891676902770996,11.55693244934082,11.66004467010498,121148398
2010-05-26,11.754202842712402,11.842362403869627,12.198278427124023,11.830656051635742,12.006746292114258,139545096
2010-05-27,12.124774932861328,12.215712547302246,12.26179027557373,11.981341361999512,12.078476905822754,112785168
2010-05-28,12.00537109375,12.095413208007812,12.290183067321776,12.029909133911133,12.272500038146973,116226017
2010-06-01,11.924778938293455,12.0142183303833,12.230655670166016,11.95817756652832,11.965899467468262,107071833
2010-06-02,12.1967134475708,12.288190841674805,12.300643920898438,11.99155330657959,12.121564865112305,102012942
2010-06-03,12.499053001403809,12.592799186706545,12.65257453918457,12.321316719055176,12.331527709960938,146575349
2010-06-04,12.328971862792969,12.421441078186035,12.683708190917969,12.371129989624023,12.446348190307615,157399770
2010-06-07,12.002652168273926,12.092674255371094,12.475987434387209,12.033644676208496,12.429909706115724,145852650
2010-06-08,11.984357833862305,12.07424259185791,12.175363540649414,11.893918991088867,12.15070629119873,107806577
2010-06-09,11.718356132507324,11.806246757507324,12.17636013031006,11.755935668945312,12.135014533996582,109569158
2010-06-10,12.0394868850708,12.12978458404541,12.166894912719728,11.851576805114746,11.964404106140137,103502504
2010-06-11,12.076319694519045,12.166894912719728,12.172125816345217,11.995537757873535,12.0174560546875,71535130
2010-06-14,11.94505214691162,12.03464126586914,12.31633472442627,12.03464126586914,12.315836906433104,81921917
2010-06-15,12.31092643737793,12.403260231018066,12.463285446166992,12.009486198425291,12.031901359558104,171022641
2010-06-16,12.392010688781738,12.484952926635742,12.552947998046877,12.35643482208252,12.357929229736328,91915234
2010-06-17,12.362591743469238,12.455313682556152,12.599523544311523,12.37088108062744,12.539250373840332,79388456
2010-06-18,12.361357688903809,12.454069137573242,12.539748191833496,12.406745910644531,12.51583766937256,115346733
2010-06-21,12.077804565429688,12.168390274047852,12.4774808883667,12.076983451843262,12.450831413269045,119787316
2010-06-22,12.020699501037598,12.11085605621338,12.36863899230957,12.097904205322266,12.201765060424805,89120799
2010-06-23,11.916871070861816,12.006248474121094,12.126795768737791,11.909360885620115,12.126795768737791,81468223
2010-06-24,11.74505615234375,11.83314609527588,12.023681640625,11.787318229675291,11.946721076965332,76027907
2010-06-25,11.68523120880127,11.772871971130373,11.896657943725586,11.720069885253906,11.881962776184082,90144622
2010-06-28,11.670398712158203,11.757927894592283,11.89416790008545,11.68146514892578,11.770630836486816,70756221
2010-06-29,11.229866981506348,11.314091682434082,11.57038116455078,11.235884666442873,11.54273509979248,140609069
2010-06-30,10.999711036682127,11.082210540771484,11.403009414672852,11.076482772827148,11.33152675628662,144668227
2010-07-01,10.86473274230957,10.946221351623535,11.168139457702637,10.800268173217772,11.090679168701172,141070793
2010-07-02,10.79205322265625,10.872995376586914,11.01570987701416,10.859296798706056,10.999272346496582,77730264
2010-07-06,10.780186653137209,10.861040115356444,11.149956703186035,10.800268173217772,11.058549880981444,102787835
2010-07-07,11.129496574401855,11.212970733642578,11.240118980407717,10.843854904174805,10.916831016540527,125657235
2010-07-08,11.286725044250488,11.371376991271973,11.390555381774902,11.1995210647583,11.29640769958496,107156148
2010-07-09,11.556928634643556,11.643607139587402,11.787318229675291,11.526296615600586,11.754940032958984,173909421
2010-07-12,11.763102531433104,11.851327896118164,11.941241264343262,11.73302173614502,11.765151023864746,133875926
2010-07-13,12.093626022338867,12.184329986572266,12.278725624084473,11.962162971496582,12.011228561401367,159648166
2010-07-14,12.146529197692873,12.237629890441896,12.29964828491211,12.11608600616455,12.20126724243164,125187481
2010-07-15,12.212782859802246,12.304380416870115,12.321316719055176,12.021939277648926,12.247344017028809,195056389
2010-07-16,11.3621244430542,11.447342872619627,11.720069885253906,11.445100784301758,11.684205055236816,314165171
2010-07-19,11.524543762207031,11.610979080200195,11.697404861450195,11.395288467407228,11.48221206665039,182694226
2010-07-20,11.90549659729004,11.994791030883787,12.02966022491455,11.472000122070312,11.482709884643556,162787890
2010-07-21,11.804388046264648,11.892922401428224,12.097156524658203,11.841365814208984,12.054816246032717,131675710
2010-07-22,11.985098838806152,12.074990272521973,12.178851127624512,12.01695728302002,12.035636901855469,86230004
2010-07-23,12.114887237548828,12.205750465393066,12.218950271606444,11.955437660217283,11.974367141723633,90915501
2010-07-26,12.08794116973877,12.17860221862793,12.22293472290039,12.076732635498049,12.18159008026123,80107140
2010-07-27,12.17841911315918,12.269760131835938,12.3910551071167,12.208490371704102,12.218701362609863,98415508
2010-07-28,11.97372817993164,12.063532829284668,12.335015296936035,12.021690368652344,12.32729434967041,100214225
2010-07-29,11.98954963684082,12.079472541809082,12.17636013031006,11.938502311706545,12.103384017944336,107421137
2010-07-30,11.986087799072266,12.0759859085083,12.13850212097168,11.93376922607422,11.94647216796875,86085465
2010-08-02,12.123539924621582,12.21446704864502,12.285948753356934,12.12804126739502,12.179100036621094,74626675
2010-08-03,12.10919952392578,12.200020790100098,12.265525817871094,12.123558044433594,12.21670913696289,72362219
2010-08-04,12.516853332519531,12.610732078552246,12.627668380737305,12.230406761169434,12.258551597595217,153071607
2010-08-05,12.560856819152832,12.655065536499023,12.667518615722656,12.541990280151367,12.600022315979004,97178890
2010-08-06,12.36605453491211,12.45880126953125,12.596285820007324,12.354941368103027,12.587818145751951,133277692
2010-08-09,12.492873191833496,12.58657169342041,12.59030818939209,12.487195014953612,12.50936222076416,75168699
2010-08-10,12.452329635620115,12.54572582244873,12.60276222229004,12.417704582214355,12.511853218078612,83270954
2010-08-11,12.156416893005373,12.24759292602539,12.403509140014648,12.241615295410156,12.396783828735352,89253294
2010-08-12,12.163092613220217,12.254318237304688,12.322562217712402,12.017704963684082,12.05332088470459,88514535
2010-08-13,12.023170471191406,12.113346099853516,12.233894348144531,12.104878425598145,12.179348945617676,77678069
2010-08-16,12.004382133483888,12.094416618347168,12.20101833343506,11.967641830444336,12.046845436096191,52395658
2010-08-17,12.12625789642334,12.217206954956056,12.321316719055176,12.105376243591309,12.167642593383787,75911472
2010-08-18,11.919341087341309,12.008737564086914,12.225923538208008,11.993794441223145,12.215213775634766,107858771
2010-08-19,11.56879425048828,11.655562400817873,12.017704963684082,11.637628555297852,11.980344772338867,157588475
2010-08-20,11.421703338623049,11.507368087768556,11.745723724365234,11.482460975646973,11.655562400817873,157291365
2010-08-23,11.472381591796877,11.558425903320312,11.662535667419434,11.400518417358398,11.49441623687744,119895720
2010-08-24,11.158915519714355,11.242609977722168,11.416458129882812,11.23090362548828,11.399770736694336,110922211
2010-08-25,11.238764762878418,11.323058128356934,11.402510643005373,11.207989692687988,11.207989692687988,104072633
2010-08-26,11.14877986907959,11.23239803314209,11.388812065124512,11.218949317932127,11.35892391204834,71346425
2010-08-27,11.34284210205078,11.4279146194458,11.456807136535645,11.149458885192873,11.271751403808594,92842698
2010-08-30,11.191054344177246,11.274989128112791,11.451079368591309,11.268263816833496,11.435885429382324,49440624
2010-08-31,11.125048637390137,11.208488464355469,11.32928466796875,11.15817642211914,11.210728645324709,78163883
2010-09-01,11.379923820495604,11.465274810791016,11.580095291137695,11.270256042480469,11.332024574279783,129616018
2010-09-02,11.450379371643066,11.536258697509766,11.56739330291748,11.464776992797852,11.527791023254396,67620512
2010-09-03,11.626395225524902,11.713595390319824,11.752946853637695,11.642361640930176,11.719074249267578,101996882
2010-09-07,11.480538368225098,11.566644668579102,11.646098136901855,11.53227424621582,11.569135665893556,68652365
2010-09-08,11.63331699371338,11.72056770324707,11.768388748168944,11.569384574890137,11.586321830749512,96432101
2010-09-09,11.771757125854492,11.86004638671875,11.9651517868042,11.72056770324707,11.901142120361328,97588419
2010-09-10,11.77076530456543,11.859048843383787,11.949958801269531,11.832648277282717,11.930781364440918,79268006
2010-09-13,11.922307014465332,12.011727333068848,12.063532829284668,11.943483352661133,11.977604866027832,89996068
2010-09-14,11.87682056427002,11.965899467468262,12.073495864868164,11.957181930541992,12.005250930786133,88992319
2010-09-15,11.882013320922852,11.971129417419434,12.002263069152832,11.917828559875488,11.953944206237791,96472251
2010-09-16,11.892395973205566,11.981590270996094,12.016209602355955,11.9404935836792,11.953944206237791,79075287
2010-09-17,12.117110252380373,12.207990646362305,12.234143257141112,11.984579086303713,12.048588752746582,226509844
2010-09-20,12.565306663513184,12.65954875946045,12.712599754333496,12.255562782287598,12.266522407531738,176800216
2010-09-21,12.69336223602295,12.788564682006836,12.950957298278809,12.67523956298828,12.694417953491213,179321632
2010-09-22,12.756155014038086,12.85182762145996,12.896162033081056,12.74423122406006,12.77362060546875,101864387
2010-09-23,12.69385814666748,12.789063453674316,12.943734169006348,12.734766960144045,12.817208290100098,93043447
2010-09-24,13.035258293151855,13.133024215698242,13.14647388458252,12.908117294311523,12.994791984558104,134779299
2010-09-27,13.112388610839844,13.210733413696287,13.371131896972656,13.171878814697266,13.171878814697266,124761892
2010-09-28,13.0322904586792,13.130035400390623,13.289936065673828,12.912849426269531,13.287196159362791,146735949
2010-09-29,13.04514503479004,13.142987251281738,13.273747444152832,13.068764686584473,13.146971702575684,87213678
2010-09-30,12.998176574707031,13.095664024353027,13.24709701538086,12.924555778503418,13.17959976196289,130250387
2010-10-01,12.993973731994627,13.091429710388184,13.21596336364746,13.026174545288086,13.200521469116213,89333594
2010-10-04,12.913134574890137,13.009984970092772,13.15693473815918,12.922812461853027,13.074743270874023,77910939
2010-10-05,13.305707931518556,13.405503273010254,13.44958782196045,13.11459255218506,13.16017246246338,140809819
2010-10-06,13.209789276123049,13.30886459350586,13.448342323303224,13.199027061462402,13.431157112121582,110906151
2010-10-07,13.102499961853027,13.200770378112791,13.379849433898926,13.17910099029541,13.355191230773926,96191202
2010-10-08,13.25922966003418,13.358677864074709,13.389812469482422,13.141242980957031,13.269513130187988,114796679
2010-10-11,13.32078742980957,13.420696258544922,13.56415843963623,13.379101753234863,13.41172981262207,105445761
2010-10-12,13.383827209472656,13.484208106994627,13.598777770996094,13.394543647766112,13.45257568359375,150706777
2010-10-13,13.431044578552246,13.531780242919922,13.636137962341309,13.507619857788086,13.623933792114258,122682126
2010-10-14,13.372455596923828,13.472750663757324,13.580348014831545,13.377607345581056,13.553696632385254,266358649
2010-10-15,14.868584632873535,14.980100631713867,14.984832763671877,14.734769821166992,14.925804138183594,595214680
2010-10-18,15.270552635192873,15.385083198547363,15.43439769744873,14.957685470581056,14.957685470581056,284992232
2010-10-19,15.026304244995115,15.139004707336426,15.313102722167969,15.015218734741213,15.164409637451172,184203863
2010-10-20,15.03001308441162,15.142741203308104,15.376864433288574,15.130785942077637,15.14672565460205,141532518
2010-10-21,15.129145622253418,15.242616653442385,15.342493057250977,15.093425750732422,15.23066234588623,117257870
2010-10-22,15.142496109008787,15.256067276000977,15.313102722167969,15.194297790527344,15.240873336791992,90582257
2010-10-25,15.240638732910156,15.35494613647461,15.560176849365234,15.316839218139648,15.332281112670898,126809538
2010-10-26,15.29255199432373,15.40725040435791,15.472753524780272,15.218707084655762,15.270262718200684,100892759
2010-10-27,15.239897727966309,15.354199409484863,15.442118644714355,15.25108528137207,15.336764335632324,90012128
2010-10-28,15.292058944702148,15.40675163269043,15.467025756835938,15.27524471282959,15.443364143371582,87699492
2010-10-29,15.17141819000244,15.28520679473877,15.417213439941406,15.267523765563965,15.369142532348633,91473585
2010-11-01,15.203558921813965,15.317585945129396,15.458558082580566,15.223190307617188,15.33576774597168,123946848
2010-11-02,15.218389511108398,15.33253002166748,15.442118644714355,15.307125091552734,15.408992767333984,80203500
2010-11-03,15.331612586975098,15.44660186767578,15.48769760131836,15.28022575378418,15.379853248596191,135726838
2010-11-04,15.432723999023438,15.548471450805664,15.68919277191162,15.494422912597656,15.55768585205078,143367369
2010-11-05,15.452746391296388,15.568644523620604,15.578857421875,15.469765663146973,15.521322250366213,70892731
2010-11-08,15.494525909423828,15.610736846923828,15.67848300933838,15.520076751708984,15.542243957519531,84367048
2010-11-09,15.446319580078123,15.562169075012209,15.712355613708496,15.454821586608888,15.69118595123291,89823423
2010-11-10,15.398360252380373,15.513850212097168,15.516839027404783,15.380102157592772,15.493925094604492,100254375
2010-11-11,15.257696151733398,15.37213134765625,15.438383102416992,15.2979097366333,15.434646606445312,90803081
2010-11-12,14.914071083068848,15.02592945098877,15.364909172058104,14.974123001098633,15.29242992401123,136228712
2010-11-15,14.720749855041504,14.831158638000488,15.04361343383789,14.795791625976562,15.02069854736328,139677591
2010-11-16,14.430275917053224,14.53850555419922,14.891432762145996,14.531781196594238,14.763662338256836,132791878
2010-11-17,14.426074028015137,14.534272193908691,14.682467460632324,14.479974746704102,14.57038688659668,98066204
2010-11-18,14.747695922851562,14.858306884765623,14.943488121032717,14.659053802490234,14.670013427734377,103988318
2010-11-19,14.606046676635742,14.71559238433838,14.891432762145996,14.703388214111328,14.86926555633545,92244464
2010-11-22,14.61568546295166,14.725305557250977,14.780598640441896,14.514347076416016,14.631905555725098,87791837
2010-11-23,14.41272258758545,14.520821571350098,14.670262336730955,14.401021003723145,14.62044906616211,86828238
2010-11-24,14.70839023590088,14.818705558776855,14.859304428100586,14.621444702148438,14.627921104431152,96215292
2010-11-26,14.585525512695312,14.69491958618164,14.769142150878906,14.620200157165527,14.706377029418944,52640573
2010-11-29,14.390474319458008,14.498406410217283,14.68993854522705,14.444607734680176,14.674246788024902,114816754
2010-11-30,13.737834930419922,13.84087085723877,14.304384231567385,13.781094551086426,14.304384231567385,285763111
2010-12-01,13.951425552368164,14.056063652038574,14.23589038848877,14.007495880126951,14.02243995666504,150726852
2010-12-02,14.136093139648438,14.242116928100586,14.279726028442385,14.080970764160156,14.163412094116213,102298006
2010-12-03,14.165266036987305,14.271507263183594,14.358181953430176,14.146973609924316,14.183088302612305,105642495
2010-12-06,14.297770500183104,14.405006408691406,14.495667457580566,14.361419677734377,14.460049629211426,84065923
2010-12-07,14.51482391357422,14.623686790466309,14.76963996887207,14.595293045043944,14.726551055908203,122144116
2010-12-08,14.598875999450684,14.708369255065918,14.757684707641602,14.537758827209473,14.743986129760742,70539412
2010-12-09,14.622608184814451,14.732279777526855,14.833898544311523,14.670013427734377,14.791558265686035,75036204
2010-12-10,14.64016056060791,14.749963760375977,14.794297218322754,14.702142715454102,14.773126602172852,68443585
2010-12-13,14.699737548828123,14.809988975524902,15.018706321716309,14.796788215637209,14.872255325317385,96299607
2010-12-14,14.706908226013184,14.817211151123049,14.901395797729492,14.756688117980955,14.87150764465332,65978380
2010-12-15,14.592942237854004,14.702391624450684,14.855567932128906,14.673748970031738,14.799528121948242,87033003
2010-12-16,14.627798080444336,14.737509727478027,14.788818359375,14.646849632263184,14.765904426574709,64115423
2010-12-17,14.605301856994627,14.714844703674316,14.758681297302246,14.636886596679688,14.719825744628906,123946848
2010-12-20,14.710614204406738,14.82094669342041,14.891183853149414,14.661544799804688,14.810735702514648,79227857
2010-12-21,14.908631324768066,15.0204496383667,15.061546325683594,14.884458541870115,14.908370018005373,75461793
2010-12-22,14.96845817565918,15.080723762512209,15.118332862854004,15.025679588317873,15.04361343383789,48481040
2010-12-23,14.937308311462402,15.049341201782228,15.093425750732422,14.994546890258787,15.076988220214844,44598542
2010-12-27,14.891575813293455,15.00326442718506,15.038132667541504,14.931532859802246,15.012229919433594,48505130
2010-12-28,14.806039810180664,14.917086601257324,15.040374755859377,14.894421577453612,14.995044708251951,42751645
2010-12-29,14.857460021972656,14.96889305114746,15.004011154174805,14.917086601257324,14.993800163269045,40920808
2010-12-30,14.804555892944336,14.915593147277832,14.97711181640625,14.878979682922363,14.894172668457031,39728356
2010-12-31,14.68366813659668,14.79379940032959,14.904634475708008,14.745479583740234,14.862791061401367,61802787
2011-01-03,14.940274238586426,15.052330017089844,15.083213806152344,14.856314659118652,14.856314659118652,94962614
2011-01-04,14.885147094726562,14.996788024902344,15.097908973693848,14.946974754333496,15.083962440490724,73253547
2011-01-05,15.056960105895996,15.16989040374756,15.201272010803224,14.945232391357422,14.945730209350586,101671667
2011-01-06,15.166474342346191,15.28022575378418,15.403016090393066,15.194297790527344,15.209988594055176,82620526
2011-01-07,15.239153861999512,15.353450775146484,15.39853286743164,15.196290969848633,15.340250968933104,84363033
2011-01-10,15.184026718139648,15.2979097366333,15.327300071716309,15.157187461853027,15.312604904174805,63404769
2011-01-11,15.228525161743164,15.34274196624756,15.4122314453125,15.305132865905762,15.385083198547363,57787794
2011-01-12,15.249783515930176,15.364160537719728,15.42593002319336,15.311857223510742,15.42593002319336,65552790
2011-01-13,15.24533748626709,15.359678268432615,15.433899879455566,15.296664237976074,15.36665153503418,53560006
2011-01-14,15.430498123168944,15.546229362487791,15.548471450805664,15.369392395019531,15.377362251281738,94978674
2011-01-18,15.8124418258667,15.931036949157717,15.989815711975098,15.573376655578612,15.593052864074709,145222296
2011-01-19,15.617637634277344,15.734771728515623,16.013975143432617,15.682717323303224,15.993054389953612,136754676
2011-01-20,15.494525909423828,15.610736846923828,15.792804718017578,15.524062156677246,15.74622917175293,220254485
2011-01-21,15.12519073486328,15.238632202148438,15.983341217041016,15.22692584991455,15.929791450500488,357511035
2011-01-24,15.106649398803713,15.219951629638672,15.255069732666016,14.974620819091797,15.132530212402344,184657557
2011-01-25,15.324938774108888,15.439878463745115,15.459304809570312,15.106377601623535,15.148221015930176,146418764
2011-01-26,15.240638732910156,15.35494613647461,15.50413703918457,15.324560165405272,15.45033836364746,81829572
2011-01-27,15.247808456420898,15.36216926574707,15.434646606445312,15.273999214172363,15.389566421508787,81070738
2011-01-28,14.85721206665039,14.96864414215088,15.451086044311523,14.93800926208496,15.41895580291748,169878368
2011-01-31,14.841638565063477,14.952953338623049,15.05531883239746,14.833151817321776,15.033650398254396,112616538
2011-02-01,15.105660438537598,15.218955993652344,15.276490211486816,15.021446228027344,15.055816650390623,110223602
